system:index,date,day,month,solar_radiation,year,.geo
20180630,2018-06-30,30.0,6.0,9035676.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701,2018-07-01,1.0,7.0,1983884.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702,2018-07-02,2.0,7.0,5006228.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703,2018-07-03,3.0,7.0,1.9304856E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180704,2018-07-04,4.0,7.0,2.1856374E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180705,2018-07-05,5.0,7.0,1.5482746E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180706,2018-07-06,6.0,7.0,1.8942554E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180707,2018-07-07,7.0,7.0,2.427748E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708,2018-07-08,8.0,7.0,2.2313562E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180709,2018-07-09,9.0,7.0,5284608.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180710,2018-07-10,10.0,7.0,1.0217856E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180711,2018-07-11,11.0,7.0,9229550.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180712,2018-07-12,12.0,7.0,1.4379222E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180713,2018-07-13,13.0,7.0,1.7489978E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180714,2018-07-14,14.0,7.0,2.1080744E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180715,2018-07-15,15.0,7.0,2.0962566E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180716,2018-07-16,16.0,7.0,2.5741162E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180717,2018-07-17,17.0,7.0,2.4145388E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180718,2018-07-18,18.0,7.0,2.474366E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180719,2018-07-19,19.0,7.0,2.5688834E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180720,2018-07-20,20.0,7.0,2.562502E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180721,2018-07-21,21.0,7.0,2.672247E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180722,2018-07-22,22.0,7.0,2.468999E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180723,2018-07-23,23.0,7.0,2.2225592E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180724,2018-07-24,24.0,7.0,2.4241918E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180725,2018-07-25,25.0,7.0,1.8110644E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180726,2018-07-26,26.0,7.0,1.9228368E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180727,2018-07-27,27.0,7.0,2.314614E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180728,2018-07-28,28.0,7.0,2.0775594E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180729,2018-07-29,29.0,7.0,2.5156754E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180730,2018-07-30,30.0,7.0,2.2628536E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180731,2018-07-31,31.0,7.0,2.4457344E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180801,2018-08-01,1.0,8.0,2.4120874E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180802,2018-08-02,2.0,8.0,2.3114456E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180803,2018-08-03,3.0,8.0,2.332486E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180804,2018-08-04,4.0,8.0,2.0966088E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180805,2018-08-05,5.0,8.0,1.6858648E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180806,2018-08-06,6.0,8.0,1.8326174E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180807,2018-08-07,7.0,8.0,2.0561648E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808,2018-08-08,8.0,8.0,2.2046418E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180809,2018-08-09,9.0,8.0,1.4488958E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180810,2018-08-10,10.0,8.0,1.7193004E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180811,2018-08-11,11.0,8.0,2.1792952E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
